Número,Ano,Processo,Modalidade,Objeto,Situação,Valor,Órgão,Categoria,Link Aviso,Link Contrato
005,2018,68296,TOMADA DE PREÇOS,Contratação de empresa especializada para a execução dos serviços de Construção do Centro de Disponibilidade de Informações e Tecnologia no município de Canguaretama/RN,PUBLICADA,"0,00",EMATER,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9178,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9178
004,2018,026100070000412018,PREGÃO ELETRÔNICO,Aquisição de alimentação preparada para atender as necessidades na região administrativa de São José de Mipibul/RN.,PUBLICADA,"0,00",EMATER,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9378,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9378
004,2018,68238,TOMADA DE PREÇOS,Contratação de empresa especializada para a execução dos serviços de Construção do Centro de Disponibilidade de Informações e Tecnologia no município de Felipe Guerra/RN,PUBLICADA,"0,00",EMATER,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9177,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9177
004,2018,026100070001682018,PREGÃO ELETRÔNICO,Aquisição de freezer horizontais e verticais,PUBLICADA,"0,00",EMATER,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9379,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9379
003,2018,026100070000392018,PREGÃO ELETRÔNICO,Aquisição de alimentação preparada para atender as necessidades na região administrativa de Natal/RN.,PUBLICADA,"0,00",EMATER,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9377,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9377
003,2018,271327,PREGÃO PRESENCIAL,Contratação de empresa para fornecimento de gêneros alimentícios para atender a demanda do Centro de Treinamento da EMATER/RN,PUBLICADA,"0,00",EMATER,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9176,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9176
003,2018,35366,TOMADA DE PREÇOS,Construção da Unidade Didática de Processamento de Carnes no município de Vera Cruz/RN,PUBLICADA,"0,00",EMATER,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9133,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9133
002,2018,32162,TOMADA DE PREÇOS,Construção da Unidade Didática de Processamento de Carnes no município de Taipu/RN,PUBLICADA,"0,00",EMATER,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9132,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9132
002,2018,69479,PREGÃO PRESENCIAL,Contratação de empresa especializada em manutenção preventiva e corretiva dos veículos para o regional de Currais Novos/RN,PUBLICADA,"0,00",EMATER,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9175,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9175
001,2018,32125,TOMADA DE PREÇOS,Construção da Unidade Didática de Processamento de Carnes no município de Nova Cruz/RN,PUBLICADA,"0,00",EMATER,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9086,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9086
001,2018,249249,PREGÃO PRESENCIAL,"Contratação empresa especializada em manutenção preventiva e corretiva de veículos, incluindo peças, acessórios e lubrificante, para atender as necessidades da Regional Santa Cruz/RN",PUBLICADA,"0,00",EMATER,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9174,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9174
001,2018,76885,CONVITE,Contratação de empresa para reforma do Arquivo Geral da EMATER/RN.,PUBLICADA,"0,00",EMATER,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9228,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9228
001,2018,40830,PREGÃO ELETRÔNICO,"Aquisição de equipamentos de áudio, vídeo e iluminação",PUBLICADA,"0,00",EMATER,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9046,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9046
12,2018,035100030007792018,PREGÃO ELETRÔNICO,"Aquisição de Gêneros Alimentícios, para atender as necessidades das Unidades de Atendimento da FUNDASE/RN, no município de Caicó/RN",PUBLICADA,"0,00",FUNDASE,ASSISTÊNCIA SOCIAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9549,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9549
09,2018,035100030007782018,PREGÃO ELETRÔNICO,"Aquisição de Gêneros Alimentícios (Pão Francês e Doce de 50grs), para atender as necessidades das Unidades de Atendimento da FUNDASE no Município de Caicó/RN, durante o exercício de 2019.",PUBLICADA,"0,00",FUNDASE,ASSISTÊNCIA SOCIAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9541,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9541
08,2018,035100030007882018,PREGÃO ELETRÔNICO,Contratação de Empresa Especializada na Prestação de Serviço de Seguro Total,PUBLICADA,"0,00",FUNDASE,ASSISTÊNCIA SOCIAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9442,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9442
07,2018,035100150003442018,PREGÃO ELETRÔNICO,Aquisição de Material de Expediente,PUBLICADA,"0,00",FUNDASE,ASSISTÊNCIA SOCIAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9436,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9436
06,2018,32976,PREGÃO ELETRÔNICO,"Aquisição de Material de Construção, Material Elétrico, Equipamento de Proteção, Hidráulico, Marcenaria, Pintura, Serralhria e Material Permanente",PUBLICADA,"0,00",FUNDASE,ASSISTÊNCIA SOCIAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9435,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9435
04,2018,035100150001092018,PREGÃO ELETRÔNICO,"Aquisição de Colchão de Solteiro, Lençol com Elástico e sem Elástico e Toalha de Banho na Cor branca",PUBLICADA,"0,00",FUNDASE,ASSISTÊNCIA SOCIAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9394,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9394
03,2018,035100160000892018,CONVITE,"Contratação de Empresa Especializada na Prestação de Serviços de Engenharia, em regime de empreitada por preço unitário, de Reforma nas Estruturas Físicas do CIAD Natal/RN",PUBLICADA,"0,00",FUNDASE,ASSISTÊNCIA SOCIAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9373,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9373
03,2018,90677,PREGÃO ELETRÔNICO,Aquisição de Material de Consumo (Higiene e Limpeza),PUBLICADA,"0,00",FUNDASE,ASSISTÊNCIA SOCIAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9296,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9296
02,2018,75564,CONVITE,"Contratação de Empresa Especializada na Prestação de Serviços de Engenharia, em regime de empreitada por preço unitário, de Reforma nas Estruturas Físicas do CEDUC Caicó/RN",PUBLICADA,"0,00",FUNDASE,ASSISTÊNCIA SOCIAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9370,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9370
013,2018,035100030009362018,PREGÃO ELETRÔNICO,"Aquisição de Gás de Cozinha (GLP), para atender as necessidades das Unidades de Atendimento da FUNDASE no município de Caicó/RN",PUBLICADA,"0,00",FUNDASE,ASSISTÊNCIA SOCIAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9542,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9542
011,2018,035100030009352018,PREGÃO ELETRÔNICO,"Aquisição de Gás de Cozinha (GLP), para atender as necessidades das Unidades de Atendimento da FUNDASE no município de Mossoró/RN",PUBLICADA,"0,00",FUNDASE,ASSISTÊNCIA SOCIAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9543,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9543
01,2018,83061,PREGÃO ELETRÔNICO,Aquisição de 13(treze) Televisões de 32,PUBLICADA,"0,00",FUNDASE,ASSISTÊNCIA SOCIAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9181,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9181
01,2018,226234,CONVITE,Contratação de Empresa Especializada no Fornecimento e Instalação de Concertina no Almoxarifado Central desta Fundação,PUBLICADA,"0,00",FUNDASE,ASSISTÊNCIA SOCIAL,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9064,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9064
03,2018,74063,PREGÃO ELETRÔNICO,"Fornecimento de combustível (querosene) de aviação, tipo JET A1, para abastecimento das aeronaves",JULG. PROP. PREÇOS,"0,00",GAC,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9260,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9260
02,2018,36277,PREGÃO PRESENCIAL,AQUISIÇÃO DE GRAMA ESMERALDA,DESERTA,"0,00",GAC,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9170,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9170
02,2018,2332,PREGÃO ELETRÔNICO,"contratação de empresa especializada para prestação de serviços de reserva, emissão, marcação, remarcação, endosso e fornecimento de passagens aéreas",HOMOLOGADA,"0,00",GAC,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/8998,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/8998
01,2018,245503,PREGÃO ELETRÔNICO,"Contratação de empresa especializada no fornecimento de mão-de-obra destinada à prestação de serviços de natureza contínua nos postos de Auxiliar de Serviços Gerais, Copeira, Jardineiro e Auxiliar de",PUBLICADA,"0,00",GAC,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/8959,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/8959
01,2018,7262,PREGÃO PRESENCIAL,contração de empresa para fornecimento de jornais e revistas,HOMOLOGADA,"0,00",GAC,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/8999,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/8999
13,2018,039100100027542018,PREGÃO ELETRÔNICO,Aquisição de Formulários Planos Para Cédulas de Identidades,PUBLICADA,"0,00",ITEP,CIÊNCIA E TECNOLOGIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9544,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9544
12,2018,039100100022892018,PREGÃO ELETRÔNICO,"Aquisição de Bobinas Plásticas para Plasticizar Documento tipo: RG, CPF, Título Eleitoral, Crachás e Afins.",PUBLICADA,"0,00",ITEP,CIÊNCIA E TECNOLOGIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9505,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9505
11,2018,039100100014332018,PREGÃO ELETRÔNICO,Aquisição de Mobiliário Planejado para atender às necessidades do ITEP/RN,PUBLICADA,"0,00",ITEP,CIÊNCIA E TECNOLOGIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9416,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9416
10,2018,039100070006822018,PREGÃO ELETRÔNICO,Aquisição de Formulários contínuos Para Cédulas de Identidades,PUBLICADA,"0,00",ITEP,CIÊNCIA E TECNOLOGIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9360,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9360
09,2018,000570,PREGÃO ELETRÔNICO,Aquisição de envelopes plásticos de segurança para acondicionamento de vestígios,PUBLICADA,"0,00",ITEP,CIÊNCIA E TECNOLOGIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9269,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9269
08,2018,000465,PREGÃO ELETRÔNICO,"Contratação de empresa especializada em serviços de manutenção preventiva e corretiva em veículo automotivo, com reposição de peças.",PUBLICADA,"0,00",ITEP,CIÊNCIA E TECNOLOGIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9235,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9235
07,2018,000777,PREGÃO ELETRÔNICO,Aquisição de Material Médico-Hospitalar e de Laboratório,PUBLICADA,"0,00",ITEP,CIÊNCIA E TECNOLOGIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9313,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9313
06,2018,391001,PREGÃO ELETRÔNICO,Aquisição de material para uso em perícia forense.,PUBLICADA,"0,00",ITEP,CIÊNCIA E TECNOLOGIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9193,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9193
05,2018,71212,PREGÃO ELETRÔNICO,Aquisição de Cadeiras sobre Longarina de três lugares,PUBLICADA,"0,00",ITEP,CIÊNCIA E TECNOLOGIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9236,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9236
04,2018,77271,PREGÃO ELETRÔNICO,Aquisição de Formulários contínuos Para Cédulas de Identidades,PUBLICADA,"0,00",ITEP,CIÊNCIA E TECNOLOGIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9122,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9122
03,2018,71207,PREGÃO ELETRÔNICO,Contratação de empresa especializada em serviços de manutenção preventiva e corretiva em aparelhos condicionador de Ar.,PUBLICADA,"0,00",ITEP,CIÊNCIA E TECNOLOGIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9225,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9225
02,2018,172145,PREGÃO ELETRÔNICO,"Aquisição de Formulários contínuos Para Cédulas de Identidade funcional, porta carteira funcional e distintivo",PUBLICADA,"0,00",ITEP,CIÊNCIA E TECNOLOGIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9152,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9152
01,2018,37040,TOMADA DE PREÇOS,Contratação de empresa especializada para execução das obras e serviços de engenharia para Reforma e Ampliação da Unidade Regional do ITEP em Pau dos Ferros RN,PUBLICADA,"0,00",ITEP,CIÊNCIA E TECNOLOGIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9025,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9025
001,2018,48625,PREGÃO ELETRÔNICO,"Bobina de poliéster para plastificação de documentos diversos larguras: 11,5 cm, na espessura 0,05. Permite plastificar documentos pequenos, tipo: Identidade, Crachá, Título Eleitoral, CPF e outros.",PUBLICADA,"0,00",ITEP,CIÊNCIA E TECNOLOGIA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9051,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9051
01,2018,35396,CONCORRÊNCIA  NACIONAL,"Contratação de empresa especializada na prestação de serviços de cadastro, georreferenciamento e certificação de imóveis rurais, com a consequente ação de Regularização Fundiária, nos casos que couber",PUBLICADA,"0,00",SEARA,AGRICULTURA,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9364,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9364
32,2018,001100090000142018,PREGÃO ELETRÔNICO,"Contratação de empresa na prestação dos serviços de mão de obra terceirizada, compreendendo as atividades de frentista (s) e supervisor (es) de pista para atender as demandas da Secretaria de Est",PUBLICADA,"0,00",SEARH,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9318,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9318
31,2018,334841,PREGÃO ELETRÔNICO,Aquisição de carteiras funcionais.,PUBLICADA,"0,00",SEARH,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9376,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9376
29,2018,8352,PREGÃO ELETRÔNICO,ARTIGOS DE CAMA E BANHO,PUBLICADA,"0,00",SEARH,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/8602,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/8602
26,2018,26590,PREGÃO ELETRÔNICO,"O objeto da presente licitação é a contratação de Serviços de Confecção e Impressão Gráfica, para atender as eventuais necessidades dos Órgãos da Administração Pública do Estado do Rio Grande do Norte",PUBLICADA,"0,00",SEARH,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9224,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9224
24,2018,188725,PREGÃO ELETRÔNICO,"1.1.	O objeto da presente licitação é a aquisição de material de consumo - Água Mineral e Gás de cozinha (GLP) e Vasilhames, visando atender as eventuais necessidades dos Órgãos da Administração Públi",PUBLICADA,"0,00",SEARH,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9227,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9227
23,2018,188728,PREGÃO ELETRÔNICO,"O objeto da presente licitação é a aquisição de material de higiene e limpeza, para atender as eventuais necessidades dos Órgãos da Administração Pública do Estado do Rio Grande do Norte, através do s",PUBLICADA,"0,00",SEARH,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9358,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9358
20,2018,171414,PREGÃO ELETRÔNICO,Contratação na prestação de serviços de instalação de ar condicionados e ventiladores.,PUBLICADA,"0,00",SEARH,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9375,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9375
16,2018,149717,PREGÃO ELETRÔNICO,"é a registro de preços para eventual aquisição de material para composição de 60 Laboratórios “CTEM - CIÊNCIA, TECNOLOGIA, ENGENHARIA E MATEMÁTICA” para o Ensino Médio, conforme condições, quantidades",PUBLICADA,"0,00",SEARH,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9539,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9539
15,2018,168047,PREGÃO ELETRÔNICO,Contratação de empresa especializada no desenvolvimento de atividades para regularizações dos imóveis.,PUBLICADA,"0,00",SEARH,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9050,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9050
13,2018,64204,PREGÃO ELETRÔNICO,Aquisição de sapatos que compõem o uniforme para atividades administrativas.,PUBLICADA,"0,00",SEARH,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9265,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9265
12,2018,262645,PREGÃO ELETRÔNICO,"Aquisição de Uniformes, Calçados e Acessórios Militares, para atender as eventuais necessidades da Polícia Militar do Estado do Rio Grande do Norte",PUBLICADA,"0,00",SEARH,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9264,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9264
11,2018,222248,PREGÃO ELETRÔNICO,Contratação de empresa para prestação de serviços técnicos especializados na área de TI.,PUBLICADA,"0,00",SEARH,ADMINISTRAÇÃO,http://servicos.searh.rn.gov.br/searh/Licitacao/AvisoLicitacao/9374,http://servicos.searh.rn.gov.br/searh/Licitacao/ContratoLicitacao/9374
